country,sector_bucket,year,r11_wm,r12_wm,r14_wm,r21_wm,r22_wm,r25_wm,r31_wm,r32_wm,r51_wm,r52_wm,r53_wm,nb_firms,death_rate,distress_label,gpr_global,gpr_global_lag1,sgpr,sgpr_lag1,crisis_2008,brexit_period,post_covid
ES,construction,2018,254.92875,154.92875,19.59,21.904666666666667,563.7875,31.112666666666666,30.51875,5.680625,45.321875,32.071875,20.810000000000002,320012,10.25,1,98.5529073079427,107.37731170654295,0.9172852795571088,0.84791637485226,0,1,0
ES,construction,2019,252.421875,152.421875,20.55625,22.53125,686.66125,29.91375,31.804375,6.708125,41.53125,30.298125,20.281875,326598,9.25,0,90.94625282287598,98.5529073079427,0.8187635352959236,0.9172852795571088,0,1,0
ES,construction,2020,266.88875,166.88875000000002,21.138199999999998,23.03125,631.57875,44.61375,32.0475,6.2775,42.493125,32.5975,21.4325,312542,7.94,0,77.29380416870117,90.94625282287598,0.6530395732199152,0.8187635352959236,0,0,1
ES,manufacturing,2010,234.71797101449275,134.718115942029,14.448142857142857,12.623913043478261,763.3148571428571,28.110724637681162,28.832,7.023428571428571,18.03757142857143,27.62442857142857,16.48,195492,4.800000000000001,0,84.17017555236816,83.1018575032552,0.8239942978074152,0.8144665918250878,0,0,0
ES,manufacturing,2011,235.29159420289855,135.29,14.264347826086956,10.860000000000001,649.9345588235294,31.34565217391304,28.443188405797102,6.416666666666667,17.99014492753623,26.092608695652174,15.285217391304348,196608,4.895,0,90.0953877766927,84.17017555236816,0.8510926116482974,0.8239942978074152,0,0,0
ES,manufacturing,2012,229.71014285714284,129.7092857142857,13.983571428571429,16.12782608695652,657.9984285714286,62.158088235294116,28.730285714285717,6.315857142857143,19.02285714285714,25.994285714285713,15.004571428571428,190038,4.9,1,81.47523371378581,90.0953877766927,0.7813741859281436,0.8510926116482974,0,0,0
ES,manufacturing,2013,221.8897142857143,121.88999999999999,14.659,11.730579710144927,783.7881428571428,25.402898550724636,28.59285714285714,6.940714285714286,18.78385714285714,25.147714285714283,14.910285714285715,189661,5.484999999999999,1,83.03660519917806,81.47523371378581,0.836111462021557,0.7813741859281436,0,0,0
ES,manufacturing,2014,224.74342857142855,124.74328571428572,15.446571428571428,11.414,921.376,20.025714285714287,29.12842857142857,7.760571428571429,18.109857142857145,24.683,14.560714285714285,175750,6.225,1,100.29158528645831,83.03660519917806,1.008006654403483,0.836111462021557,0,0,0
ES,manufacturing,2015,213.95042857142857,113.95042857142857,15.958999999999998,7.14985294117647,1150.3163235294116,13.7575,29.637857142857143,8.437999999999999,17.648142857142854,23.751714285714286,13.957857142857142,161323,6.0,1,105.95364507039388,100.29158528645831,1.0973250161592538,1.008006654403483,0,0,0
ES,manufacturing,2016,217.35742857142858,117.35742857142857,16.210571428571427,6.728571428571429,1354.3345714285715,12.308428571428571,29.960857142857147,8.846285714285715,18.09242857142857,23.777,13.968571428571428,182650,6.8100000000000005,1,98.6786880493164,105.95364507039388,1.0219491840836905,1.0973250161592538,0,1,0
ES,manufacturing,2017,212.3387323943662,112.3387323943662,16.605070422535213,5.397857142857143,1499.3151428571427,9.979571428571427,29.90746478873239,8.940422535211267,17.453098591549296,23.762957746478875,14.166901408450704,187144,5.68,0,107.37731170654295,98.6786880493164,1.1876345252183578,1.0219491840836905,0,1,0
ES,manufacturing,2018,214.93642857142856,114.93642857142858,16.185142857142857,5.623857142857143,1490.1654285714285,10.193857142857144,29.209714285714288,8.615571428571428,18.900285714285715,22.730142857142855,13.792857142857143,213790,6.305,0,98.5529073079427,107.37731170654295,1.182506020575141,1.1876345252183578,0,1,0
ES,manufacturing,2019,208.755,108.755,16.344444444444445,5.775211267605634,1657.9877777777776,8.58338028169014,29.61777777777778,8.689305555555556,18.83486111111111,21.33111111111111,12.942916666666667,211598,5.65,0,90.94625282287598,98.5529073079427,1.0823351801373065,1.182506020575141,0,1,0
ES,manufacturing,2020,214.29295774647886,114.29295774647888,19.289859154929577,7.846,1283.2314285714285,14.137571428571428,30.409295774647887,8.170281690140845,19.673661971830985,23.294647887323944,13.832676056338029,198073,4.775,0,77.29380416870117,90.94625282287598,0.8576027835253625,1.0823351801373065,0,0,1
ES,services,2010,273.7683870967742,173.76774193548388,16.234193548387097,10.063870967741936,644.8425806451612,23.671612903225807,32.18258064516129,6.997419354838709,9.569032258064516,16.990967741935485,11.582258064516129,645658,8.934285714285714,1,84.17017555236816,83.1018575032552,0.9760943610966204,0.9662684659908214,0,0,0
ES,services,2011,270.35,170.3503125,15.8584375,11.8146875,598.0625,28.830312499999998,31.52125,6.42125,9.835625,16.7471875,11.6303125,665568,8.855714285714285,1,90.0953877766927,84.17017555236816,1.0106740053929388,0.9760943610966204,0,0,0
ES,services,2012,259.90875,159.9078125,16.273125,14.4971875,513.23875,37.236875,31.4990625,6.0865625,10.004375,16.21125,11.5628125,658668,9.337142857142856,1,81.47523371378581,90.0953877766927,0.919750998634845,1.0106740053929388,0,0,0
ES,services,2013,246.8577419354839,146.8558064516129,17.02548387096774,12.848709677419356,596.3845161290322,25.970000000000002,30.881290322580647,6.341290322580646,9.868064516129033,16.348709677419354,11.610967741935484,666803,9.29857142857143,1,83.03660519917806,81.47523371378581,0.9854357274497548,0.919750998634845,0,0,0
ES,services,2014,243.19875,143.19875,16.6315625,11.6325,689.4353125,20.826562499999998,31.6253125,6.9190625,9.3409375,15.421875,10.8146875,634456,10.535714285714286,1,100.29158528645831,83.03660519917806,1.1619849940637748,0.9854357274497548,0,0,0
ES,services,2015,240.8640625,140.8640625,17.320625,10.179375,916.8471875,15.3596875,31.731875,7.536875,9.3628125,15.3028125,10.813125,575487,10.008571428571429,0,105.95364507039388,100.29158528645831,1.26245274397855,1.1619849940637748,0,0,0
ES,services,2016,241.1746875,141.1746875,18.195,10.4621875,1148.53375,11.874375,32.15125,8.38875,9.4121875,15.23625,10.8190625,676016,10.632857142857143,1,98.6786880493164,105.95364507039388,1.164756457172334,1.26245274397855,0,1,0
ES,services,2017,239.6978125,139.6978125,18.4671875,9.334375,1306.5415625,10.11875,32.004375,8.5065625,9.3115625,14.899375,10.6965625,706293,9.917142857142858,0,107.37731170654295,98.6786880493164,1.3463741081828873,1.164756457172334,0,1,0
ES,services,2018,239.23375,139.23375,18.7340625,10.178125,1438.0315625,9.2834375,31.890625,8.35,9.2071875,14.8165625,10.2771875,821896,10.498571428571429,1,98.5529073079427,107.37731170654295,1.340428413009892,1.3463741081828873,0,1,0
ES,services,2019,232.8396875,132.8396875,18.624375,9.8109375,1447.8075,8.9784375,31.7440625,8.1971875,9.40375,14.4659375,10.016562500000001,825481,10.514285714285714,0,90.94625282287598,98.5529073079427,1.2353841087408364,1.340428413009892,0,1,0
ES,services,2020,241.74625,141.74625,20.855625,27.022758620689654,991.633125,11.859285714285715,32.044375,5.073125,10.2128125,15.9596875,10.69,767954,8.252857142857144,0,77.29380416870117,90.94625282287598,0.9623366277789076,1.2353841087408364,0,0,1
FR,construction,2010,416.5075,316.5075,15.08125,26.330625,1045.644375,26.61375,29.616875,5.10625,15.109375,28.199375,18.799375,112004,13.63,1,84.17017555236816,83.1018575032552,0.6363041488608967,0.5987928271790346,0,0,0
FR,construction,2011,437.7975,337.7975,15.765,26.123125,979.7475,21.300625,28.80875,4.8825,15.425,29.101875,19.208125,115670,11.92,0,90.0953877766927,84.17017555236816,0.6795143020292745,0.6363041488608967,0,0,0
FR,construction,2012,436.181875,336.1825,15.680625000000001,29.166875,903.57,38.149375,28.189375,4.1206249999999995,14.055625,28.70375,18.79375,118478,11.09,0,81.47523371378581,90.0953877766927,0.6253015484583254,0.6795143020292745,0,0,0
FR,construction,2013,435.281875,335.28125,15.27625,29.5475,1127.58,23.445,28.509375,4.25,12.046875,27.755625,18.764375,111964,9.79,0,83.03660519917806,81.47523371378581,0.670008451458222,0.6253015484583254,0,0,0
FR,construction,2014,428.3575,328.3575,15.6825,29.4825,1112.994375,21.919375,28.75625,4.054375,11.5,27.218125,18.163125,109854,9.99,0,100.29158528645831,83.03660519917806,0.8475052869568268,0.670008451458222,0,0,0
FR,construction,2015,406.953125,306.953125,16.144375,33.390625,1107.081875,33.8525,29.128125,3.92,11.30625,27.273125,18.22,108700,8.63,0,105.95364507039388,100.29158528645831,0.8734492703558256,0.8475052869568268,0,0,0
FR,construction,2016,418.636875,318.636875,16.22375,34.70875,1228.835625,19.267999999999997,28.926875000000003,3.800625,11.261875,28.12875,19.10875,109034,8.5,0,98.6786880493164,105.95364507039388,0.791875648982823,0.8734492703558256,0,1,0
FR,construction,2017,423.549375,323.549375,15.451875,26.12,1153.31,18.31375,28.55125,4.035625,10.8975,29.29,18.9575,111940,8.28,0,107.37731170654295,98.6786880493164,0.84791637485226,0.791875648982823,0,1,0
FR,construction,2018,429.4225,329.4225,14.1875,28.494375,1237.125625,18.095,28.281875,4.12125,11.81,30.46375,19.188125,113854,8.65,1,98.5529073079427,107.37731170654295,0.9172852795571088,0.84791637485226,0,1,0
FR,construction,2019,420.749375,320.74875,14.753125,26.76875,1348.91875,17.943125000000002,27.9625,4.416875,11.529375,29.705,18.438125,117582,9.77,1,90.94625282287598,98.5529073079427,0.8187635352959236,0.9172852795571088,0,1,0
FR,construction,2020,427.39937499999996,327.4,19.3675,54.90191541666671,1127.5575,105.006,28.27875,3.646875,11.099375,30.388125,19.1,118832,8.78,0,77.29380416870117,90.94625282287598,0.6530395732199152,0.8187635352959236,0,0,1
FR,manufacturing,2010,254.33266666666668,154.3328,11.490657894736842,13.389333333333333,1031.2017105263158,21.7996,28.976710526315788,5.856315789473684,16.062368421052632,19.7325,14.678157894736842,104124,9.175,1,84.17017555236816,83.1018575032552,0.8239942978074152,0.8144665918250878,0,0,0
FR,manufacturing,2011,255.92293333333336,155.92293333333333,11.074342105263158,17.273866666666667,909.282105263158,23.458648648648648,28.207894736842107,5.854868421052632,15.917631578947368,20.071578947368423,14.441447368421052,104778,7.635,0,90.0953877766927,84.17017555236816,0.8510926116482974,0.8239942978074152,0,0,0
FR,manufacturing,2012,268.61763157894734,168.6175,10.97407894736842,36.96013333333333,924.8673684210526,74.29888888888888,27.965000000000003,5.087894736842105,15.878157894736843,19.524473684210527,14.059342105263157,106459,7.335,0,81.47523371378581,90.0953877766927,0.7813741859281436,0.8510926116482974,0,0,0
FR,manufacturing,2013,261.06381578947367,161.06407894736842,11.516052631578948,20.662499999999998,1020.9121052631577,25.445479452054794,28.49763157894737,5.577894736842105,15.86828947368421,19.794342105263155,14.053157894736842,103834,7.175000000000001,0,83.03660519917806,81.47523371378581,0.836111462021557,0.7813741859281436,0,0,0
FR,manufacturing,2014,259.99105263157895,159.99105263157895,11.700131578947369,22.131447368421053,1300.3898684210526,18.290135135135134,28.926315789473687,6.1078947368421055,16.008815789473687,19.38223684210526,13.868026315789473,102975,8.195,1,100.29158528645831,83.03660519917806,1.008006654403483,0.836111462021557,0,0,0
FR,manufacturing,2015,257.3321052631579,157.3325,12.036184210526315,16.219466666666666,1252.06,20.523108108108108,29.02,6.145,16.258815789473687,19.36513157894737,14.128157894736843,102442,7.06,0,105.95364507039388,100.29158528645831,1.0973250161592538,1.008006654403483,0,0,0
FR,manufacturing,2016,248.05105263157895,148.0507894736842,12.437236842105264,13.252500000000001,1404.9477631578948,18.285657894736843,29.51631578947368,6.73671052631579,16.832105263157896,19.965657894736843,14.655526315789473,102355,7.154999999999999,0,98.6786880493164,105.95364507039388,1.0219491840836905,1.0973250161592538,0,1,0
FR,manufacturing,2017,237.37684210526314,137.37644736842105,12.309736842105263,12.247236842105263,1650.2181578947368,13.690263157894737,29.366973684210524,6.838157894736843,16.718684210526316,19.754605263157895,14.816052631578946,102490,7.255,0,107.37731170654295,98.6786880493164,1.1876345252183578,1.0219491840836905,0,1,0
FR,manufacturing,2018,244.56447368421055,144.56447368421053,11.852763157894737,13.303947368421053,1649.6282894736842,16.794868421052634,28.362236842105265,6.140921052631579,17.152894736842104,20.19013157894737,14.576842105263157,102005,7.915,1,98.5529073079427,107.37731170654295,1.182506020575141,1.1876345252183578,0,1,0
FR,manufacturing,2019,244.9961842105263,144.9959210526316,11.934078947368421,14.330263157894736,1701.588552631579,14.761599999999998,28.811578947368417,6.40921052631579,17.14092105263158,19.616184210526313,14.221315789473683,102675,10.075,1,90.94625282287598,98.5529073079427,1.0823351801373065,1.182506020575141,0,1,0
FR,manufacturing,2020,258.54657894736846,158.54684210526315,15.400394736842106,14.84472972972973,1570.323947368421,22.66835616438356,29.228552631578946,5.862894736842105,18.812631578947368,20.88842105263158,14.697763157894736,102705,9.43,1,77.29380416870117,90.94625282287598,0.8576027835253625,1.0823351801373065,0,0,1
FR,services,2010,325.9284375,225.9284375,11.21,11.6759375,836.9409375,18.95125,29.7471875,6.7259375,6.9840625,13.5025,12.426875,308948,13.365714285714287,1,84.17017555236816,83.1018575032552,0.9760943610966204,0.9662684659908214,0,0,0
FR,services,2011,333.8275,233.8278125,11.116249999999999,13.3109375,768.9190625,21.7096875,29.6725,6.501875,7.224375,13.37625,12.3953125,323964,11.581428571428571,0,90.0953877766927,84.17017555236816,1.0106740053929388,0.9760943610966204,0,0,0
FR,services,2012,332.48875,232.4890625,11.003125,14.6096875,806.0528125,21.4915625,29.31,6.1003125,7.0809375,13.15875,12.1628125,337869,10.76,0,81.47523371378581,90.0953877766927,0.919750998634845,1.0106740053929388,0,0,0
FR,services,2013,321.405,221.4046875,11.5715625,13.2871875,857.235,23.469375,29.1859375,6.126875,6.970625,13.25125,12.2796875,335838,10.18142857142857,0,83.03660519917806,81.47523371378581,0.9854357274497548,0.919750998634845,0,0,0
FR,services,2014,323.649375,223.649375,11.17625,13.6546875,839.3509375,23.28625,29.2215625,6.2109375,7.145625,13.3159375,12.390625,340792,10.787142857142857,0,100.29158528645831,83.03660519917806,1.1619849940637748,0.9854357274497548,0,0,0
FR,services,2015,310.805625,210.80531249999999,11.1475,13.5934375,939.2853125,21.6178125,29.6490625,6.6509374999999995,7.2240625000000005,13.2696875,12.535625,348563,10.882857142857144,1,105.95364507039388,100.29158528645831,1.26245274397855,1.1619849940637748,0,0,0
FR,services,2016,311.111875,211.111875,11.29875,13.51375,1008.609375,19.2740625,29.51375,6.4184375,7.3984375,13.50625,12.95875,357330,11.764285714285714,1,98.6786880493164,105.95364507039388,1.164756457172334,1.26245274397855,0,1,0
FR,services,2017,307.105625,207.1053125,11.401875,12.9884375,1048.42875,17.9140625,29.694375,6.5309375,7.4396875,13.7590625,13.016875,366997,12.084285714285715,1,107.37731170654295,98.6786880493164,1.3463741081828873,1.164756457172334,0,1,0
FR,services,2018,310.7971875,210.7975,10.953125,13.0290625,1113.4046875,16.7159375,29.607499999999998,6.4159375,7.5515625,13.7359375,12.98625,372298,13.504285714285714,1,98.5529073079427,107.37731170654295,1.340428413009892,1.3463741081828873,0,1,0
FR,services,2019,319.3015625,219.3015625,11.5246875,12.5540625,1158.6184375,19.518125,29.3584375,6.389375,7.595625,13.786875,13.1696875,382064,14.357142857142858,1,90.94625282287598,98.5529073079427,1.2353841087408364,1.340428413009892,0,1,0
FR,services,2020,419.3815625,319.3815625,14.8796875,15.026,935.56625,36.76933333333333,28.1671875,4.5084375,8.0290625,14.4309375,14.33375,383538,13.504285714285714,0,77.29380416870117,90.94625282287598,0.9623366277789076,1.2353841087408364,0,0,1
HR,construction,2014,1065.6149916666675,965.6149916666675,10.612,-17.36733333333333,577.702,59.80466666666666,29.506666666666668,13.81,33.650666666666666,36.106,33.794,40360,6.15,0,100.29158528645831,83.03660519917806,0.8475052869568268,0.670008451458222,0,0,0
HR,construction,2015,977.9973333333332,877.9973333333332,11.984666666666667,9.730666666666668,719.6800000000001,52.432,27.216,12.008000000000001,30.981333333333335,33.595333333333336,30.604,40420,7.55,0,105.95364507039388,100.29158528645831,0.8734492703558256,0.8475052869568268,0,0,0
HR,construction,2016,938.0307142857143,838.0307142857143,12.333571428571428,7.090000000000001,655.515,41.097857142857144,28.27785714285714,12.047857142857142,29.41857142857143,33.097857142857144,27.307142857142857,40766,8.77,1,98.6786880493164,105.95364507039388,0.791875648982823,0.8734492703558256,0,1,0
HR,construction,2017,900.8457142857143,800.8457142857143,11.132857142857143,12.672142857142857,800.6878571428572,41.403571428571425,27.23,10.267142857142858,28.68357142857143,30.976428571428574,26.869285714285716,44634,8.69,1,107.37731170654295,98.6786880493164,0.84791637485226,0.791875648982823,0,1,0
HR,construction,2018,871.9699999999999,771.9699999999999,13.169333333333332,19.901333333333334,1288.586,34.251999999999995,26.284666666666666,10.213333333333333,23.205333333333332,27.759333333333334,24.944666666666667,48498,10.95,1,98.5529073079427,107.37731170654295,0.9172852795571088,0.84791637485226,0,1,0
HR,construction,2019,763.3014285714286,663.3014285714286,14.650666666666666,10.045333333333334,1840.7646666666667,32.202,25.54866666666667,10.383999999999999,20.756000000000004,24.850666666666665,21.718000000000004,53950,14.72,1,90.94625282287598,98.5529073079427,0.8187635352959236,0.9172852795571088,0,1,0
HR,construction,2020,1065.6149916666675,965.6149916666675,16.464000000000002,7.1080000000000005,2976.122666666667,29.96333333333333,27.65666666666667,11.801333333333334,19.676,24.55933333333333,21.896666666666665,58964,11.76,0,77.29380416870117,90.94625282287598,0.6530395732199152,0.8187635352959236,0,0,1
HR,manufacturing,2014,587.0285454545456,487.02854545454545,9.5405,-0.4075862068965516,1225.912,33.115,29.08533333333333,10.236333333333333,23.224,19.848333333333336,21.929166666666667,33963,5.82,0,100.29158528645831,83.03660519917806,1.008006654403483,0.836111462021557,0,0,0
HR,manufacturing,2015,328.57448275862066,228.5744827586207,10.484920634920634,-0.2813559322033897,1066.490476190476,35.207796610169495,28.165714285714287,9.795238095238096,22.062539682539683,17.31793650793651,19.595714285714287,34585,6.1899999999999995,0,105.95364507039388,100.29158528645831,1.0973250161592538,1.008006654403483,0,0,0
HR,manufacturing,2016,313.65672413793106,213.65672413793104,11.021451612903226,5.176140350877193,1569.460483870968,52.11052631578948,28.861451612903227,10.110483870967743,22.21548387096774,18.09258064516129,19.31467741935484,35559,6.08,0,98.6786880493164,105.95364507039388,1.0219491840836905,1.0973250161592538,0,1,0
HR,manufacturing,2017,292.0510344827586,192.0510344827586,11.009032258064515,6.597333333333334,1248.1509677419356,33.665166666666664,28.48161290322581,9.494193548387097,20.739838709677418,16.193225806451615,19.56096774193548,38390,5.965,0,107.37731170654295,98.6786880493164,1.1876345252183578,1.0219491840836905,0,1,0
HR,manufacturing,2018,286.62140350877195,186.62140350877192,10.942580645161291,12.510357142857142,1449.3633870967742,32.45181818181818,27.41564516129032,8.311774193548388,20.688064516129035,15.726129032258065,18.895806451612902,40649,6.7,1,98.5529073079427,107.37731170654295,1.182506020575141,1.1876345252183578,0,1,0
HR,manufacturing,2019,277.93254237288136,177.93254237288136,11.23483870967742,-0.7228813559322034,1782.3725806451614,22.773728813559323,29.273870967741935,10.492903225806453,21.280645161290323,15.753709677419355,25.42516129032258,42834,8.879999999999999,1,90.94625282287598,98.5529073079427,1.0823351801373065,1.182506020575141,0,1,0
HR,manufacturing,2020,241.49051724137934,141.49051724137934,13.360322580645162,4.194426229508197,2457.172419354839,21.6325,31.33467741935484,11.84032258064516,22.456935483870968,16.225,24.356774193548386,44487,6.96,0,77.29380416870117,90.94625282287598,0.8576027835253625,1.0823351801373065,0,0,1
HR,services,2014,426.65700000000004,326.657,12.353548387096774,-0.3266666666666662,663.3087096774193,40.20709677419355,26.684516129032257,10.986774193548387,11.391290322580645,14.079677419354837,16.230645161290322,119332,8.747142857142856,0,100.29158528645831,83.03660519917806,1.1619849940637748,0.9854357274497548,0,0,0
HR,services,2015,340.90933333333334,240.90933333333334,12.712580645161289,4.919999999999999,826.5396774193548,27.860967741935486,27.43032258064516,11.938387096774193,11.171935483870968,13.258709677419356,14.939677419354839,121772,9.4,0,105.95364507039388,100.29158528645831,1.26245274397855,1.1619849940637748,0,0,0
HR,services,2016,476.82533333333333,376.82533333333333,12.881612903225806,6.110322580645161,948.8625806451613,23.959032258064518,27.871935483870967,12.478709677419356,10.839354838709676,12.826451612903226,14.249354838709678,124552,9.674285714285714,0,98.6786880493164,105.95364507039388,1.164756457172334,1.26245274397855,0,1,0
HR,services,2017,348.87100000000004,248.871,13.258064516129032,-4.244838709677419,1102.8251612903227,26.379032258064516,28.114838709677418,12.679677419354839,10.999032258064517,12.458387096774192,13.985806451612904,135901,10.28,1,107.37731170654295,98.6786880493164,1.3463741081828873,1.164756457172334,0,1,0
HR,services,2018,323.722,223.722,13.523548387096774,6.0925806451612905,1489.5351612903225,15.334516129032258,27.788387096774194,12.529032258064515,10.531935483870969,11.956774193548386,13.116774193548387,145524,11.165714285714285,1,98.5529073079427,107.37731170654295,1.340428413009892,1.3463741081828873,0,1,0
HR,services,2019,296.18709677419355,196.18709677419355,13.99258064516129,5.354838709677419,1521.3638709677418,15.518387096774193,27.97290322580645,12.790967741935484,10.337419354838708,11.488387096774193,12.943870967741935,155138,14.51142857142857,1,90.94625282287598,98.5529073079427,1.2353841087408364,1.340428413009892,0,1,0
HR,services,2020,276.6006451612903,176.60064516129032,15.611612903225806,6.5089999999999995,1556.5735483870967,185.8,29.88806451612903,10.595806451612905,11.567096774193548,12.740322580645161,14.286451612903226,161175,10.049999999999999,0,77.29380416870117,90.94625282287598,0.9623366277789076,1.2353841087408364,0,0,1
HU,construction,2016,258.5261538461539,158.52615384615385,19.641538461538463,7.62,3347.623846153846,5.218461538461539,21.28923076923077,8.552307692307693,10.0,22.36,20.691538461538464,140970,12.52,1,98.6786880493164,105.95364507039388,0.791875648982823,0.8734492703558256,0,1,0
HU,construction,2017,304.5814285714286,204.58142857142857,21.13,9.032142857142857,6163.953846153846,2.9046153846153846,21.34357142857143,10.11923076923077,10.352857142857143,21.564285714285713,19.17571428571429,143184,17.41,1,107.37731170654295,98.6786880493164,0.84791637485226,0.791875648982823,0,1,0
HU,construction,2018,302.70866666666666,202.7086666666667,20.224666666666668,7.534666666666666,9265.066666666668,2.7753497435897434,19.734666666666666,10.193333333333333,9.927999999999999,19.77,17.005333333333333,146644,18.01,1,98.5529073079427,107.37731170654295,0.9172852795571088,0.84791637485226,0,1,0
HU,construction,2019,262.88800000000003,162.888,21.138199999999998,5.964666666666667,7085.205333333333,2.7753497435897434,21.302000000000003,11.979333333333333,8.316666666666666,18.432000000000002,15.26,153730,17.26,0,90.94625282287598,98.5529073079427,0.8187635352959236,0.9172852795571088,0,1,0
HU,construction,2020,266.04466666666667,166.04466666666667,21.138199999999998,9.903333333333334,6315.148666666666,2.7753497435897434,21.522666666666666,11.474666666666668,7.772666666666667,19.653333333333332,16.390666666666668,159724,13.43,0,77.29380416870117,90.94625282287598,0.6530395732199152,0.8187635352959236,0,0,1
HU,manufacturing,2016,202.9841818181818,102.98418181818182,10.95890909090909,6.743454545454545,2679.6158,4.849454545454545,27.898363636363637,10.383090909090908,15.212909090909092,13.930727272727273,12.787636363636365,113554,7.65,1,98.6786880493164,105.95364507039388,1.0219491840836905,1.0973250161592538,0,1,0
HU,manufacturing,2017,199.22321428571428,99.22321428571429,10.625357142857142,6.910357142857143,2886.016730769231,4.740909090909091,28.52509090909091,10.455818181818183,15.703392857142857,14.004107142857142,13.112321428571429,114453,9.14,1,107.37731170654295,98.6786880493164,1.1876345252183578,1.0219491840836905,0,1,0
HU,manufacturing,2018,196.67035087719296,96.67035087719299,10.308275862068966,7.038571428571429,3033.675192307692,4.466545454545455,28.63103448275862,9.966181818181818,15.804827586206896,14.17448275862069,13.248275862068965,112660,9.585,1,98.5529073079427,107.37731170654295,1.182506020575141,1.1876345252183578,0,1,0
HU,manufacturing,2019,198.26232142857143,98.26232142857143,10.489655172413793,10.293508771929824,2833.198653846154,5.100357142857143,28.88298245614035,10.223749999999999,16.294655172413794,13.25,13.682586206896552,111343,8.844999999999999,0,90.94625282287598,98.5529073079427,1.0823351801373065,1.182506020575141,0,1,0
HU,manufacturing,2020,208.19454545454548,108.19454545454545,12.364912280701754,10.446909090909092,2586.8167307692306,7.385272727272727,29.219298245614034,10.804363636363636,16.867368421052632,14.086666666666668,13.334736842105263,109605,8.274999999999999,0,77.29380416870117,90.94625282287598,0.8576027835253625,1.0823351801373065,0,0,1
HU,services,2016,258.45366666666666,158.45366666666666,11.751666666666667,8.203666666666667,2521.7663333333335,6.404333333333333,21.979666666666667,8.719333333333333,8.35,12.585666666666667,12.894,534412,10.950000000000001,1,98.6786880493164,105.95364507039388,1.164756457172334,1.26245274397855,0,1,0
HU,services,2017,248.70741935483872,148.70741935483872,11.959999999999999,6.395806451612904,2717.4946666666665,5.086129032258064,23.218709677419355,9.485483870967743,8.115806451612903,12.682903225806452,12.470645161290323,532444,13.432857142857143,1,107.37731170654295,98.6786880493164,1.3463741081828873,1.164756457172334,0,1,0
HU,services,2018,242.48129032258063,142.48129032258063,11.850322580645162,7.291612903225806,3564.001333333333,4.331290322580646,24.866451612903226,11.231612903225807,8.380967741935484,12.69483870967742,12.620967741935484,522723,12.99,1,98.5529073079427,107.37731170654295,1.340428413009892,1.3463741081828873,0,1,0
HU,services,2019,241.78225806451613,141.78225806451613,12.22709677419355,10.128064516129033,3185.0303333333336,4.717096774193548,23.838709677419356,9.854193548387098,8.32516129032258,12.583548387096773,12.27774193548387,517884,12.37857142857143,0,90.94625282287598,98.5529073079427,1.2353841087408364,1.340428413009892,0,1,0
HU,services,2020,259.42870967741936,159.42870967741936,15.233225806451614,11.491724137931033,2946.29724137931,6.103103448275863,22.829666666666665,8.74551724137931,8.588709677419354,12.36483870967742,12.192580645161291,509671,11.290000000000001,0,77.29380416870117,90.94625282287598,0.9623366277789076,1.2353841087408364,0,0,1
IT,construction,2010,524.323125,424.323125,5.675,9.90125,418.8975,30.82375,23.693125,7.101875,48.98,48.795,39.181875,350016,8.11,0,84.17017555236816,83.1018575032552,0.6363041488608967,0.5987928271790346,0,0,0
IT,construction,2011,529.7675,429.7675,5.485625,8.083125,378.70187500000003,33.15375,23.250625,6.9375,47.98375,49.9675,40.426875,350616,7.09,0,90.0953877766927,84.17017555236816,0.6795143020292745,0.6363041488608967,0,0,0
IT,construction,2012,527.516875,427.516875,5.804375,14.733125,341.278125,41.370625000000004,24.0,6.6118749999999995,50.7425,50.43591458333336,41.77035625000005,343064,7.48,0,81.47523371378581,90.0953877766927,0.6253015484583254,0.6795143020292745,0,0,0
IT,construction,2013,506.57937499999997,406.579375,6.148125,10.43625,317.699375,40.560625,24.63375,6.593125,52.894375,50.43591458333336,41.77035625000005,328248,7.5,0,83.03660519917806,81.47523371378581,0.670008451458222,0.6253015484583254,0,0,0
IT,construction,2014,481.486875,381.486875,6.7387500000000005,8.99,344.094375,38.479375,25.2575,6.86875,47.455625,50.43591458333336,41.0075,314944,7.24,0,100.29158528645831,83.03660519917806,0.8475052869568268,0.670008451458222,0,0,0
IT,construction,2015,447.369375,347.369375,7.935625,7.87125,436.39187499999997,29.041875,26.25875,7.49,44.38625,50.43591458333336,39.336875,292828,7.33,0,105.95364507039388,100.29158528645831,0.8734492703558256,0.8475052869568268,0,0,0
IT,construction,2016,435.776875,335.776875,8.283125,11.185,485.034375,29.043125,26.965625000000003,7.76,43.18,49.810625,37.57875,285604,7.72,1,98.6786880493164,105.95364507039388,0.791875648982823,0.8734492703558256,0,1,0
IT,construction,2017,435.20625,335.20625,8.535625,13.92625,581.7025,24.70875,26.409375,7.55625,44.82625,47.756875,37.778125,298384,7.5,0,107.37731170654295,98.6786880493164,0.84791637485226,0.791875648982823,0,1,0
IT,construction,2018,400.56,300.56,9.261875,10.39125,660.8525,22.135625,26.77,7.52875,41.62625,46.185,35.863125,320154,7.61,0,98.5529073079427,107.37731170654295,0.9172852795571088,0.84791637485226,0,1,0
